TimeStamp,Value,HapticFeedback
2023-12-27 15:43:26,106,False
2023-12-27 15:43:28,105,False
2023-12-27 15:43:30,104,False
2023-12-27 15:43:33,105,False
2023-12-27 15:43:36,104,False
2023-12-27 15:43:38,103,False
2023-12-27 15:43:39,102,False
2023-12-27 15:43:43,101,False
2023-12-27 15:43:44,101,False
2023-12-27 15:43:44,0,False
2023-12-27 15:43:45,100,False
2023-12-27 15:43:47,99,False
2023-12-27 15:43:49,0,False
2023-12-27 15:43:50,98,False
2023-12-27 15:43:51,99,False
2023-12-27 15:43:56,98,False
2023-12-27 15:43:57,99,False
2023-12-27 15:44:00,100,False
2023-12-27 15:44:00,101,False
2023-12-27 15:44:01,100,False
2023-12-27 15:44:02,101,False
2023-12-27 15:44:04,102,False
2023-12-27 15:44:05,104,False
2023-12-27 15:44:06,105,False
2023-12-27 15:44:07,104,False
2023-12-27 15:44:08,103,False
2023-12-27 15:44:09,104,False
2023-12-27 15:44:18,105,False
2023-12-27 15:44:19,106,False
2023-12-27 15:44:20,107,False
2023-12-27 15:44:21,0,False
2023-12-27 15:44:22,109,False
2023-12-27 15:44:23,110,False
2023-12-27 15:44:24,111,False
2023-12-27 15:44:25,113,False
2023-12-27 15:44:26,112,False
2023-12-27 15:44:28,111,False
2023-12-27 15:44:29,110,False
2023-12-27 15:44:30,109,False
2023-12-27 15:44:31,108,False
2023-12-27 15:44:32,110,False
2023-12-27 15:44:33,109,False
2023-12-27 15:44:34,108,False
2023-12-27 15:44:35,106,False
2023-12-27 15:44:38,107,False
2023-12-27 15:44:40,106,False
2023-12-27 15:44:41,105,False
2023-12-27 15:44:42,104,False
2023-12-27 15:44:43,102,False
2023-12-27 15:44:44,101,False
2023-12-27 15:44:47,102,False
2023-12-27 15:44:47,103,False
2023-12-27 15:44:49,102,False
2023-12-27 15:44:50,101,False
2023-12-27 15:44:51,100,False
2023-12-27 15:44:52,101,False
2023-12-27 15:44:53,100,False
2023-12-27 15:44:56,99,False
2023-12-27 15:45:00,100,False
2023-12-27 15:45:00,0,False
2023-12-27 15:45:02,99,False
2023-12-27 15:45:03,0,False
2023-12-27 15:45:04,97,False
2023-12-27 15:45:05,96,False
2023-12-27 15:45:06,97,False
2023-12-27 15:45:07,96,False
2023-12-27 15:45:14,97,False
2023-12-27 15:45:17,96,False
2023-12-27 15:45:19,97,False
2023-12-27 15:45:21,98,False
2023-12-27 15:45:21,99,False
2023-12-27 15:45:25,98,False
2023-12-27 15:45:27,99,False
2023-12-27 15:45:27,100,False
2023-12-27 15:45:32,99,False
2023-12-27 15:45:32,0,False
2023-12-27 15:45:33,99,False
2023-12-27 15:45:37,100,False
2023-12-27 15:45:37,101,False
2023-12-27 15:45:38,102,False
2023-12-27 15:45:39,101,False
2023-12-27 15:45:42,100,False
2023-12-27 15:45:42,98,False
2023-12-27 15:45:43,99,False
2023-12-27 15:45:44,100,False
2023-12-27 15:45:46,99,False
2023-12-27 15:45:48,98,False
2023-12-27 15:45:51,100,False
2023-12-27 15:45:52,102,False
2023-12-27 15:45:53,103,False
2023-12-27 15:45:57,102,False
2023-12-27 15:45:58,101,False
2023-12-27 15:45:59,100,False
2023-12-27 15:46:00,99,False
2023-12-27 15:46:02,0,False
2023-12-27 15:46:04,98,False
2023-12-27 15:46:07,99,False
2023-12-27 15:46:09,98,False
2023-12-27 15:46:13,97,False
2023-12-27 15:46:14,96,False
2023-12-27 15:46:18,97,False
2023-12-27 15:46:20,96,False
2023-12-27 15:46:24,98,False
2023-12-27 15:46:25,100,False
2023-12-27 15:46:27,98,False
2023-12-27 15:46:28,97,False
2023-12-27 15:46:29,96,False
2023-12-27 15:46:37,95,False
2023-12-27 15:46:40,96,False
2023-12-27 15:46:41,98,False
2023-12-27 15:46:42,99,False
2023-12-27 15:46:45,98,False
2023-12-27 15:46:47,99,False
2023-12-27 15:46:48,100,False
2023-12-27 15:46:49,101,False
2023-12-27 15:46:50,102,False
2023-12-27 15:46:51,103,False
2023-12-27 15:46:53,104,False
2023-12-27 15:46:54,105,False
2023-12-27 15:46:58,106,False
2023-12-27 15:47:03,107,False
2023-12-27 15:47:04,108,False
2023-12-27 15:47:07,106,False
2023-12-27 15:47:08,105,False
2023-12-27 15:47:09,104,False
2023-12-27 15:47:10,103,False
2023-12-27 15:47:11,100,False
2023-12-27 15:47:12,98,False
2023-12-27 15:47:14,97,False
2023-12-27 15:47:16,96,False
2023-12-27 15:47:20,97,False
2023-12-27 15:47:22,98,False
2023-12-27 15:47:23,97,False
2023-12-27 15:47:24,98,False
2023-12-27 15:47:25,99,False
2023-12-27 15:47:26,100,False
2023-12-27 15:47:27,101,False
2023-12-27 15:47:30,100,False
2023-12-27 15:47:31,99,False
2023-12-27 15:47:32,98,False
2023-12-27 15:47:33,99,False
2023-12-27 15:47:37,98,False
2023-12-27 15:47:39,99,False
2023-12-27 15:47:40,98,False
2023-12-27 15:47:41,99,False
2023-12-27 15:47:45,100,False
2023-12-27 15:47:46,101,False
2023-12-27 15:47:48,102,False
2023-12-27 15:47:53,103,False
2023-12-27 15:48:00,102,False
2023-12-27 15:48:00,101,False
2023-12-27 15:48:01,102,False
2023-12-27 15:48:04,103,False
2023-12-27 15:48:05,104,False
2023-12-27 15:48:06,105,False
2023-12-27 15:48:07,106,False
2023-12-27 15:48:08,107,False
2023-12-27 15:48:09,108,False
2023-12-27 15:48:12,107,False
2023-12-27 15:48:15,108,False
