TimeStamp,Value,HapticFeedback
2023-12-27 17:27:50,87,False
2023-12-27 17:27:55,84,False
2023-12-27 17:27:55,85,False
2023-12-27 17:27:57,84,False
2023-12-27 17:27:57,86,False
2023-12-27 17:27:58,85,False
2023-12-27 17:27:59,0,False
2023-12-27 17:28:04,86,False
2023-12-27 17:28:05,87,False
2023-12-27 17:28:06,85,False
2023-12-27 17:28:07,0,False
2023-12-27 17:28:25,85,False
2023-12-27 17:28:26,86,False
2023-12-27 17:28:28,87,False
2023-12-27 17:28:29,86,False
2023-12-27 17:28:33,85,False
2023-12-27 17:28:35,84,False
2023-12-27 17:28:36,86,False
2023-12-27 17:28:37,88,False
2023-12-27 17:28:38,89,False
2023-12-27 17:28:39,90,False
2023-12-27 17:28:40,92,False
2023-12-27 17:28:41,93,False
2023-12-27 17:28:43,92,False
2023-12-27 17:28:48,89,False
2023-12-27 17:28:49,90,False
2023-12-27 17:28:50,91,False
2023-12-27 17:28:52,93,False
2023-12-27 17:28:53,94,False
2023-12-27 17:28:54,95,False
2023-12-27 17:28:55,94,False
2023-12-27 17:28:56,93,False
2023-12-27 17:28:57,94,False
2023-12-27 17:28:58,93,False
2023-12-27 17:28:59,94,False
2023-12-27 17:29:00,93,False
2023-12-27 17:29:02,92,False
2023-12-27 17:29:03,89,False
2023-12-27 17:29:04,87,False
2023-12-27 17:29:09,86,False
2023-12-27 17:29:10,87,False
2023-12-27 17:29:12,88,False
2023-12-27 17:29:13,87,False
2023-12-27 17:29:14,88,False
2023-12-27 17:29:15,87,False
2023-12-27 17:29:17,86,False
2023-12-27 17:29:19,89,False
2023-12-27 17:29:20,91,False
2023-12-27 17:29:21,92,False
2023-12-27 17:29:23,95,False
2023-12-27 17:29:24,96,False
2023-12-27 17:29:25,98,False
2023-12-27 17:29:26,99,False
2023-12-27 17:29:27,100,False
2023-12-27 17:29:28,101,False
2023-12-27 17:29:29,102,False
2023-12-27 17:29:30,103,False
2023-12-27 17:29:32,102,False
2023-12-27 17:29:33,103,False
2023-12-27 17:29:34,104,False
2023-12-27 17:29:35,105,False
2023-12-27 17:29:36,107,False
2023-12-27 17:29:37,108,False
2023-12-27 17:29:39,104,False
2023-12-27 17:29:40,102,False
2023-12-27 17:29:41,105,False
2023-12-27 17:29:42,106,False
2023-12-27 17:29:43,108,False
2023-12-27 17:29:44,107,False
2023-12-27 17:29:45,105,False
2023-12-27 17:29:46,104,False
2023-12-27 17:29:47,103,False
2023-12-27 17:29:48,101,False
2023-12-27 17:29:49,102,False
2023-12-27 17:29:50,100,False
2023-12-27 17:29:52,99,False
2023-12-27 17:29:53,98,False
2023-12-27 17:29:57,96,False
2023-12-27 17:29:59,95,False
2023-12-27 17:30:03,94,False
2023-12-27 17:30:03,0,False
2023-12-27 17:30:04,94,False
2023-12-27 17:30:06,93,False
2023-12-27 17:30:07,94,False
2023-12-27 17:30:08,96,False
2023-12-27 17:30:09,97,False
2023-12-27 17:30:10,98,False
2023-12-27 17:30:11,96,False
2023-12-27 17:30:12,95,False
2023-12-27 17:30:13,96,False
2023-12-27 17:30:14,98,False
2023-12-27 17:30:15,100,False
2023-12-27 17:30:16,99,False
2023-12-27 17:30:17,97,False
2023-12-27 17:30:18,96,False
2023-12-27 17:30:19,94,False
2023-12-27 17:30:20,92,False
2023-12-27 17:30:23,94,False
2023-12-27 17:30:24,93,False
2023-12-27 17:30:25,92,False
2023-12-27 17:30:27,91,False
2023-12-27 17:30:28,92,False
2023-12-27 17:30:29,93,False
2023-12-27 17:30:30,90,False
2023-12-27 17:30:31,89,False
2023-12-27 17:30:32,91,False
2023-12-27 17:30:35,89,False
2023-12-27 17:30:35,90,False
2023-12-27 17:30:36,89,False
2023-12-27 17:30:38,91,False
2023-12-27 17:30:39,93,False
2023-12-27 17:30:40,94,False
2023-12-27 17:30:41,96,False
2023-12-27 17:30:42,95,False
2023-12-27 17:30:43,97,False
2023-12-27 17:30:46,98,False
2023-12-27 17:30:47,97,False
2023-12-27 17:30:48,96,False
2023-12-27 17:30:49,97,False
2023-12-27 17:30:51,99,False
2023-12-27 17:30:52,101,False
2023-12-27 17:30:56,100,False
2023-12-27 17:30:58,99,False
2023-12-27 17:30:58,0,False
2023-12-27 17:30:59,99,False
2023-12-27 17:31:00,98,False
2023-12-27 17:31:04,97,False
2023-12-27 17:31:05,98,False
2023-12-27 17:31:06,96,False
2023-12-27 17:31:07,95,False
2023-12-27 17:31:08,94,False
2023-12-27 17:31:11,93,False
2023-12-27 17:31:11,94,False
2023-12-27 17:31:13,93,False
2023-12-27 17:31:14,91,False
2023-12-27 17:31:15,90,False
2023-12-27 17:31:16,91,False
2023-12-27 17:31:17,92,False
2023-12-27 17:31:18,94,False
2023-12-27 17:31:19,95,False
2023-12-27 17:31:22,97,False
2023-12-27 17:31:22,99,False
2023-12-27 17:31:24,98,False
2023-12-27 17:31:27,95,False
2023-12-27 17:31:29,97,False
2023-12-27 17:31:31,98,False
2023-12-27 17:31:31,100,False
2023-12-27 17:31:32,99,False
2023-12-27 17:31:33,98,False
2023-12-27 17:31:35,99,False
2023-12-27 17:31:36,100,False
2023-12-27 17:31:39,99,False
2023-12-27 17:31:39,100,False
2023-12-27 17:31:40,98,False
2023-12-27 17:31:41,96,False
2023-12-27 17:31:42,98,False
2023-12-27 17:31:43,101,False
2023-12-27 17:31:46,99,False
2023-12-27 17:31:47,98,False
2023-12-27 17:31:50,100,False
2023-12-27 17:31:50,99,False
2023-12-27 17:31:52,97,False
2023-12-27 17:31:55,99,False
2023-12-27 17:31:56,100,False
2023-12-27 17:31:57,101,False
2023-12-27 17:31:58,98,False
2023-12-27 17:31:59,97,False
2023-12-27 17:32:01,95,False
2023-12-27 17:32:04,94,False
2023-12-27 17:32:06,92,False
2023-12-27 17:32:10,91,False
2023-12-27 17:32:12,93,False
2023-12-27 17:32:12,91,False
2023-12-27 17:32:13,90,False
2023-12-27 17:32:16,92,False
2023-12-27 17:32:18,91,False
2023-12-27 17:32:19,89,False
2023-12-27 17:32:20,88,False
2023-12-27 17:32:21,89,False
2023-12-27 17:32:22,87,False
2023-12-27 17:32:26,88,False
2023-12-27 17:32:28,87,False
2023-12-27 17:32:29,87,False
2023-12-27 17:32:29,88,False
2023-12-27 17:32:30,88,False
2023-12-27 17:32:32,86,False
2023-12-27 17:32:33,89,False
2023-12-27 17:32:34,90,False
2023-12-27 17:32:35,89,False
2023-12-27 17:32:37,92,False
2023-12-27 17:32:38,90,False
2023-12-27 17:32:39,91,False
2023-12-27 17:32:40,89,False
2023-12-27 17:32:43,88,False
2023-12-27 17:32:44,85,False
2023-12-27 17:32:45,86,False
