TimeStamp,Value,HapticFeedback
2023-12-27 16:55:37,85,False
2023-12-27 16:55:40,86,False
2023-12-27 16:55:42,87,False
2023-12-27 16:55:47,88,False
2023-12-27 16:55:47,89,False
2023-12-27 16:55:51,90,False
2023-12-27 16:55:55,91,False
2023-12-27 16:55:56,90,False
2023-12-27 16:56:00,89,False
2023-12-27 16:56:00,88,False
2023-12-27 16:56:02,90,False
2023-12-27 16:56:03,0,False
2023-12-27 16:56:05,91,False
2023-12-27 16:56:06,0,False
2023-12-27 16:56:07,91,False
2023-12-27 16:56:08,92,False
2023-12-27 16:56:09,95,False
2023-12-27 16:56:10,97,False
2023-12-27 16:56:11,99,False
2023-12-27 16:56:12,100,False
2023-12-27 16:56:13,99,False
2023-12-27 16:56:14,97,False
2023-12-27 16:56:17,96,False
2023-12-27 16:56:18,94,False
2023-12-27 16:56:19,91,False
2023-12-27 16:56:20,90,False
2023-12-27 16:56:21,89,False
2023-12-27 16:56:23,91,False
2023-12-27 16:56:24,92,False
2023-12-27 16:56:25,93,False
2023-12-27 16:56:26,92,False
2023-12-27 16:56:27,91,False
2023-12-27 16:56:30,90,False
2023-12-27 16:56:34,91,False
2023-12-27 16:56:37,90,False
2023-12-27 16:56:39,91,False
2023-12-27 16:56:44,90,False
2023-12-27 16:56:44,91,False
2023-12-27 16:56:45,92,False
2023-12-27 16:56:46,91,False
2023-12-27 16:56:49,90,False
2023-12-27 16:56:50,89,False
2023-12-27 16:56:51,90,False
2023-12-27 16:56:52,91,False
2023-12-27 16:56:53,92,False
2023-12-27 16:56:54,93,False
2023-12-27 16:56:57,92,False
2023-12-27 16:56:57,91,False
2023-12-27 16:56:58,90,False
2023-12-27 16:56:59,91,False
2023-12-27 16:57:00,90,False
2023-12-27 16:57:01,89,False
2023-12-27 16:57:02,88,False
2023-12-27 16:57:03,87,False
2023-12-27 16:57:04,85,False
2023-12-27 16:57:05,83,False
2023-12-27 16:57:06,86,False
2023-12-27 16:57:09,87,False
2023-12-27 16:57:11,88,False
2023-12-27 16:57:12,89,False
2023-12-27 16:57:13,91,False
