TimeStamp,Value,HapticFeedback
2023-12-27 20:43:34,85,False
2023-12-27 20:43:35,86,False
2023-12-27 20:43:38,87,False
2023-12-27 20:43:39,88,False
2023-12-27 20:43:43,87,False
2023-12-27 20:43:44,86,False
2023-12-27 20:43:47,0,False
2023-12-27 20:43:48,87,False
2023-12-27 20:43:51,88,False
2023-12-27 20:43:51,89,False
2023-12-27 20:43:52,88,False
2023-12-27 20:43:53,89,False
2023-12-27 20:43:55,91,False
2023-12-27 20:43:56,92,False
2023-12-27 20:43:57,91,False
2023-12-27 20:43:58,92,False
2023-12-27 20:44:00,91,False
2023-12-27 20:44:02,90,False
2023-12-27 20:44:05,89,False
2023-12-27 20:44:06,88,False
2023-12-27 20:44:10,89,False
2023-12-27 20:44:12,90,False
2023-12-27 20:44:13,89,False
2023-12-27 20:44:15,88,False
2023-12-27 20:44:16,87,False
2023-12-27 20:44:17,88,False
2023-12-27 20:44:22,87,False
2023-12-27 20:44:23,86,False
2023-12-27 20:44:24,85,False
2023-12-27 20:44:28,86,False
2023-12-27 20:44:31,87,False
2023-12-27 20:44:32,86,False
2023-12-27 20:44:35,85,False
2023-12-27 20:44:36,84,False
2023-12-27 20:44:38,85,False
2023-12-27 20:44:39,84,False
2023-12-27 20:44:41,85,False
2023-12-27 20:44:42,86,False
2023-12-27 20:44:43,87,False
2023-12-27 20:44:44,88,False
2023-12-27 20:44:45,89,False
2023-12-27 20:44:46,90,False
2023-12-27 20:44:47,89,False
2023-12-27 20:44:48,90,False
2023-12-27 20:44:49,92,False
2023-12-27 20:44:50,93,False
2023-12-27 20:44:55,92,False
2023-12-27 20:44:56,91,False
2023-12-27 20:44:57,90,False
2023-12-27 20:45:00,0,False
2023-12-27 20:45:02,90,False
2023-12-27 20:45:04,89,False
2023-12-27 20:45:05,88,False
2023-12-27 20:45:06,87,False
2023-12-27 20:45:08,86,False
2023-12-27 20:45:10,85,False
2023-12-27 20:45:13,86,False
2023-12-27 20:45:14,87,False
2023-12-27 20:45:15,89,False
2023-12-27 20:45:18,90,False
2023-12-27 20:45:19,89,False
2023-12-27 20:45:21,88,False
2023-12-27 20:45:22,87,False
2023-12-27 20:45:26,88,False
2023-12-27 20:45:27,89,False
2023-12-27 20:45:30,88,False
2023-12-27 20:45:35,87,False
2023-12-27 20:45:36,88,False
2023-12-27 20:45:37,87,False
2023-12-27 20:45:40,88,False
2023-12-27 20:45:42,89,False
2023-12-27 20:45:44,88,False
2023-12-27 20:45:45,87,False
2023-12-27 20:45:46,86,False
